Frame,Position,Membrane signal,Cytoplasmic signal
18,51,1198.0218545454545,223.58548
18,52,1220.2202454545454,223.58548
18,53,1242.4186363636363,223.58548
18,54,1264.6170272727272,223.58548
18,55,1286.8154181818181,223.58548
18,56,1309.013809090909,223.58548
18,57,1331.2122,223.58548
18,58,1444.1078,223.58548
18,59,889.9735,223.58548
18,60,627.475,223.58548
18,61,775.1088,223.58548
18,62,1012.13385,223.58548
18,63,870.58093,223.58548
18,64,583.4509,223.58548
18,65,722.65466,223.58548
18,66,695.0003,223.58548
18,67,787.9763,223.58548
18,68,1227.8279,223.58548
18,69,1238.8296,223.58548
18,70,1050.5436,223.58548
18,71,759.2663,223.58548
18,72,1012.02704,223.58548
18,73,1261.5801,223.58548
18,74,1520.7642,223.58548
18,75,1631.4313,223.58548
18,76,1751.7986,223.58548
18,77,1697.0886,223.58548
18,78,1648.5085,223.58548
18,79,1793.2192,223.58548
18,80,1621.7742,223.58548
18,81,2494.388,223.58548
18,82,1805.553,223.58548
18,83,1756.3523,223.58548
18,84,2218.3228,223.58548
18,85,2221.8677,223.58548
18,86,2359.4043,223.58548
18,87,2120.1826,223.58548
18,88,2117.448,223.58548
18,89,2212.5762,223.58548
18,90,1989.1344,223.58548
18,91,1932.2822,223.58548
18,92,1952.3307,223.58548
18,93,1695.7302,223.58548
18,94,2693.2114,223.58548
18,95,1986.3937,223.58548
18,96,2083.697,223.58548
18,97,2043.329,223.58548
18,98,1886.4598,223.58548
18,99,1883.2952,223.58548
19,0,2120.1565,261.07703
19,1,2369.7078,261.07703
19,2,2532.0376,261.07703
19,3,2520.6216,261.07703
19,4,2746.6577,261.07703
19,5,2784.9934,261.07703
19,6,2760.6848,261.07703
19,7,2759.108,261.07703
19,8,2655.8389,261.07703
19,9,2253.034,261.07703
19,10,1964.7848,261.07703
19,11,3189.0044,261.07703
19,12,2372.6665,261.07703
19,13,2709.0417,261.07703
19,14,2448.0144,261.07703
19,15,2123.3809,261.07703
19,16,2288.4746,261.07703
19,17,2631.5989,261.07703
19,18,2141.2083,261.07703
19,19,2220.5454,261.07703
19,20,2153.2698,261.07703
19,21,2348.629,261.07703
19,22,1887.5879,261.07703
19,23,1682.9585,261.07703
19,24,1999.7805,261.07703
19,25,1180.8374,261.07703
19,26,1229.87,261.07703
19,27,1648.852,261.07703
19,28,1795.593,261.07703
19,29,1340.6896,261.07703
19,30,1228.2905,261.07703
19,31,855.4751,261.07703
19,32,1002.26874,261.07703
19,33,1367.2847,261.07703
19,34,978.0828,261.07703
19,35,1283.1381,261.07703
19,36,1245.3248,261.07703
19,37,963.4009,261.07703
19,38,1293.0795,261.07703
19,39,990.0005,261.07703
19,40,1012.4628,261.07703
19,41,1336.4423,261.07703
19,42,796.3655,261.07703
19,43,1315.1515,261.07703
19,44,1228.0214745454546,261.07703
19,45,1140.891449090909,261.07703
19,46,1053.7614236363636,261.07703
19,47,966.6313981818182,261.07703
19,48,879.5013727272727,261.07703
19,49,792.3713472727272,261.07703
19,50,705.2413218181819,261.07703
19,51,618.1112963636364,261.07703
19,52,530.9812709090909,261.07703
19,53,443.8512454545455,261.07703
19,54,356.72122,261.07703
19,55,569.45135,261.07703
19,56,845.3442,261.07703
19,57,1417.5754,261.07703
19,58,911.2393,261.07703
19,59,979.98737,261.07703
19,60,962.9874,261.07703
19,61,1089.3152,261.07703
19,62,1386.7244,261.07703
19,63,1664.3807,261.07703
19,64,935.23315,261.07703
19,65,1555.299,261.07703
19,66,1022.435,261.07703
19,67,1064.7299,261.07703
19,68,1357.9543,261.07703
19,69,858.55237,261.07703
19,70,1048.572,261.07703
19,71,1287.7476,261.07703
19,72,1348.9135,261.07703
19,73,1864.5635,261.07703
19,74,1991.2767,261.07703
19,75,2137.4185,261.07703
19,76,2247.3252,261.07703
19,77,2271.7246,261.07703
19,78,2101.063,261.07703
19,79,2265.6296,261.07703
19,80,2182.5725,261.07703
19,81,2512.6213,261.07703
19,82,2756.492,261.07703
19,83,2423.1887,261.07703
19,84,2510.6846,261.07703
19,85,2339.0,261.07703
19,86,2589.929,261.07703
19,87,2201.4707,261.07703
19,88,2594.373,261.07703
19,89,2620.712,261.07703
19,90,2955.5286,261.07703
19,91,2343.7761,261.07703
19,92,2726.216,261.07703
19,93,2326.424,261.07703
19,94,2583.8325,261.07703
19,95,2039.5815,261.07703
19,96,2018.5415,261.07703
19,97,2146.4282,261.07703
19,98,2391.2317,261.07703
19,99,2170.7297,261.07703
20,0,2289.623,293.3536
20,1,2557.9067,293.3536
20,2,1718.4352,293.3536
20,3,1992.4268,293.3536
20,4,2399.4526,293.3536
20,5,1996.5652,293.3536
20,6,2222.157,293.3536
20,7,1886.7976,293.3536
20,8,2257.9045,293.3536
20,9,1410.7875,293.3536
20,10,2125.953,293.3536
20,11,2331.1633,293.3536
20,12,2290.5205,293.3536
20,13,2324.921,293.3536
20,14,1848.5104,293.3536
20,15,2655.5225,293.3536
20,16,1674.8546,293.3536
20,17,1919.9321,293.3536
20,18,2406.1602,293.3536
20,19,1474.7422,293.3536
20,20,1568.1859,293.3536
20,21,2140.8223,293.3536
20,22,1586.7346,293.3536
20,23,1419.3008,293.3536
20,24,1739.1282,293.3536
20,25,1586.0977,293.3536
20,26,1725.5487,293.3536
20,27,1822.0292,293.3536
20,28,1145.6919,293.3536
20,29,1088.7249,293.3536
20,30,1555.5293,293.3536
20,31,969.59045,293.3536
20,32,811.7337,293.3536
20,33,1228.999,293.3536
20,34,610.1035,293.3536
20,35,621.61884,293.3536
20,36,835.9583,293.3536
20,37,334.07477,293.3536
20,38,792.8418,293.3536
20,39,533.8181,293.3536
20,40,458.27676,293.3536
20,41,679.2014,293.3536
20,42,597.2623,293.3536
20,43,679.5138,293.3536
20,44,185.81894,293.3536
20,45,328.6178,293.3536
20,46,756.1385,293.3536
20,47,762.9424,293.3536
20,48,1025.9066,293.3536
20,49,532.01434,293.3536
20,50,620.03845,293.3536
20,51,431.8329,293.3536
20,52,718.57117,293.3536
20,53,653.20654,293.3536
20,54,252.15005,293.3536
20,55,675.387,293.3536
20,56,508.5793,293.3536
20,57,788.6278,293.3536
20,58,405.78867,293.3536
20,59,1212.6195,293.3536
20,60,1102.4895,293.3536
20,61,854.98444,293.3536
20,62,1055.3704,293.3536
20,63,878.33307,293.3536
20,64,915.8803,293.3536
20,65,1094.1078,293.3536
20,66,420.7098,293.3536
20,67,768.4669,293.3536
20,68,774.9668,293.3536
20,69,388.4408,293.3536
20,70,401.31345,293.3536
20,71,535.2232,293.3536
20,72,1368.7231,293.3536
20,73,817.453,293.3536
20,74,618.0833,293.3536
20,75,887.34424,293.3536
20,76,718.26385,293.3536
20,77,1078.4476,293.3536
20,78,1001.9967,293.3536
20,79,1321.0096,293.3536
20,80,1573.2063,293.3536
20,81,1656.3569,293.3536
20,82,1649.4606,293.3536
20,83,1818.7,293.3536
20,84,1965.3068,293.3536
20,85,1662.0665,293.3536
20,86,1494.8301,293.3536
20,87,2316.2915,293.3536
20,88,1491.5553,293.3536
20,89,1857.6309,293.3536
20,90,2046.1632,293.3536
20,91,2376.6018,293.3536
20,92,2110.0623,293.3536
20,93,2432.2107,293.3536
20,94,1858.4423,293.3536
20,95,2366.56,293.3536
20,96,2187.503,293.3536
20,97,2445.0193,293.3536
20,98,2375.9673,293.3536
20,99,2362.186,293.3536
21,0,1535.3451,263.76492
21,1,1523.8582,263.76492
21,2,2197.253,263.76492
21,3,1781.6117,263.76492
21,4,2129.5635,263.76492
21,5,2196.7122,263.76492
21,6,1941.7814,263.76492
21,7,1577.2803,263.76492
21,8,1736.8177,263.76492
21,9,1572.433,263.76492
21,10,1740.5571,263.76492
21,11,1958.8536,263.76492
21,12,2011.8804,263.76492
21,13,1923.0383,263.76492
21,14,1384.6084,263.76492
21,15,1353.8354,263.76492
21,16,1543.5573,263.76492
21,17,1499.3763,263.76492
21,18,1899.5988,263.76492
21,19,1771.082,263.76492
21,20,1147.6464,263.76492
21,21,2071.6636,263.76492
21,22,2075.9905,263.76492
21,23,1561.1172,263.76492
21,24,1349.1798,263.76492
21,25,1063.7549,263.76492
21,26,1205.0712,263.76492
21,27,1079.11,263.76492
21,28,438.6324,263.76492
21,29,657.1337,263.76492
21,30,518.5475,263.76492
21,31,515.2478,263.76492
21,32,-40.311398,263.76492
21,33,826.1337,263.76492
21,34,583.1827,263.76492
21,35,489.99658,263.76492
21,36,370.92062,263.76492
21,37,647.4922,263.76492
21,38,552.987,263.76492
21,39,177.71632,263.76492
21,40,767.8821,263.76492
21,41,1005.5055,263.76492
21,42,926.9033,263.76492
21,43,562.9159,263.76492
21,44,417.93027,263.76492
21,45,437.88425,263.76492
21,46,401.74396,263.76492
21,47,1059.4734,263.76492
21,48,935.38806,263.76492
21,49,518.2846,263.76492
21,50,1019.59937,263.76492
21,51,1119.7758,263.76492
21,52,798.75037,263.76492
21,53,912.2644,263.76492
21,54,1068.1317,263.76492
21,55,1266.8257,263.76492
21,56,762.1425,263.76492
21,57,826.05566,263.76492
21,58,1104.7637,263.76492
21,59,858.295,263.76492
21,60,1106.0298,263.76492
21,61,720.8813,263.76492
21,62,1089.5785,263.76492
21,63,998.6416,263.76492
21,64,455.34863,263.76492
21,65,888.4776,263.76492
21,66,205.65158,263.76492
21,67,896.6415,263.76492
21,68,962.51654,263.76492
21,69,950.08563,263.76492
21,70,1408.3942,263.76492
21,71,1083.4272,263.76492
21,72,1039.3817,263.76492
21,73,1541.5315,263.76492
21,74,1186.3696,263.76492
21,75,1422.6094,263.76492
21,76,1529.087,263.76492
21,77,1298.6503,263.76492
21,78,1477.0892,263.76492
21,79,1470.4219,263.76492
21,80,1461.9625,263.76492
21,81,1757.2322,263.76492
21,82,1386.9489,263.76492
21,83,1740.251,263.76492
21,84,1531.6017,263.76492
21,85,2023.2406,263.76492
21,86,1822.9052,263.76492
21,87,1340.6938,263.76492
21,88,1431.6829,263.76492
21,89,1606.3362,263.76492
21,90,1593.4719,263.76492
21,91,1770.5973,263.76492
21,92,1573.538,263.76492
21,93,1725.5193,263.76492
21,94,2184.4912,263.76492
21,95,2026.1332,263.76492
21,96,2051.432,263.76492
21,97,2100.0178,263.76492
21,98,1801.1084,263.76492
21,99,1641.3438,263.76492
22,0,1258.63,323.31116
22,1,1264.6526,323.31116
22,2,1667.8572,323.31116
22,3,955.98175,323.31116
22,4,1216.8539,323.31116
22,5,985.6644,323.31116
22,6,900.52094,323.31116
22,7,895.00305,323.31116
22,8,1016.3292,323.31116
22,9,1337.2935,323.31116
22,10,1400.164,323.31116
22,11,1836.5208,323.31116
22,12,1700.001,323.31116
22,13,1755.0759,323.31116
22,14,1273.4779,323.31116
22,15,1379.8375,323.31116
22,16,1763.4493,323.31116
22,17,1423.3477,323.31116
22,18,928.89044,323.31116
22,19,1483.0791,323.31116
22,20,1397.927,323.31116
22,21,1564.6775,323.31116
22,22,1061.578,323.31116
22,23,1252.7026,323.31116
22,24,1180.7756,323.31116
22,25,574.03564,323.31116
22,26,1051.2073,323.31116
22,27,833.9373,323.31116
22,28,801.8946,323.31116
22,29,563.69507,323.31116
22,30,600.43604,323.31116
22,31,684.55426,323.31116
22,32,1407.5691,323.31116
22,33,762.44867,323.31116
22,34,812.1046,323.31116
22,35,578.51086,323.31116
22,36,1016.72217,323.31116
22,37,404.70563,323.31116
22,38,939.6541,323.31116
22,39,1151.3917,323.31116
22,40,977.8528,323.31116
22,41,1207.2812,323.31116
22,42,897.4434,323.31116
22,43,935.7034,323.31116
22,44,1295.8185,323.31116
22,45,1104.6431,323.31116
22,46,1194.0195,323.31116
22,47,1178.7805,323.31116
22,48,938.05743,323.31116
22,49,1535.294,323.31116
22,50,1224.8394,323.31116
22,51,931.36346,323.31116
22,52,1703.0342,323.31116
22,53,720.7436,323.31116
22,54,1293.2297,323.31116
22,55,1597.064,323.31116
22,56,1083.0989,323.31116
22,57,1443.3975,323.31116
22,58,1534.0632,323.31116
22,59,1558.3622,323.31116
22,60,1618.2784,323.31116
22,61,1128.5382,323.31116
22,62,1241.5796,323.31116
22,63,1365.5499,323.31116
22,64,1846.4568,323.31116
22,65,1609.1998,323.31116
22,66,1359.3921,323.31116
22,67,1282.5675,323.31116
22,68,1167.1458,323.31116
22,69,892.6356,323.31116
22,70,1617.3297,323.31116
22,71,1500.9337,323.31116
22,72,1234.0792,323.31116
22,73,1305.9419,323.31116
22,74,1031.2188,323.31116
22,75,1239.5858,323.31116
22,76,1217.4092,323.31116
22,77,960.0534,323.31116
22,78,1218.3732,323.31116
22,79,1401.3348,323.31116
22,80,1375.4158,323.31116
22,81,1059.3546,323.31116
22,82,1084.1095,323.31116
22,83,1299.1628,323.31116
22,84,1451.066,323.31116
22,85,1085.5426,323.31116
22,86,1640.7249,323.31116
22,87,1993.6991,323.31116
22,88,1173.7234,323.31116
22,89,1362.4583,323.31116
22,90,1211.8016,323.31116
22,91,1489.2306,323.31116
22,92,836.3406,323.31116
22,93,1469.6023,323.31116
22,94,1861.6495,323.31116
22,95,1454.7966,323.31116
22,96,1298.3461,323.31116
22,97,1781.4052,323.31116
22,98,1602.1079,323.31116
22,99,1455.908,323.31116
23,0,1430.8752,294.1335
23,1,1104.941,294.1335
23,2,1479.3574,294.1335
23,3,1572.6036,294.1335
23,4,1288.2335,294.1335
23,5,1254.225,294.1335
23,6,1098.8477,294.1335
23,7,1389.8077,294.1335
23,8,1683.7878,294.1335
23,9,1339.1305,294.1335
23,10,1184.4799,294.1335
23,11,1362.908,294.1335
23,12,1425.3688,294.1335
23,13,1017.0756,294.1335
23,14,807.7476,294.1335
23,15,799.44086,294.1335
23,16,1077.4285,294.1335
23,17,802.01794,294.1335
23,18,791.9468,294.1335
23,19,848.7239,294.1335
23,20,506.6918,294.1335
23,21,858.8655,294.1335
23,22,815.94293,294.1335
23,23,925.204,294.1335
23,24,859.9847,294.1335
23,25,659.12726,294.1335
23,26,675.6413,294.1335
23,27,933.33716,294.1335
23,28,939.6949,294.1335
23,29,1053.7401,294.1335
23,30,628.7521,294.1335
23,31,471.0408,294.1335
23,32,778.99036,294.1335
23,33,962.41437,294.1335
23,34,549.2379,294.1335
23,35,967.7403,294.1335
23,36,758.27026,294.1335
23,37,888.5851,294.1335
23,38,283.52625,294.1335
23,39,455.0301,294.1335
23,40,311.4744,294.1335
23,41,316.0455,294.1335
23,42,205.92476,294.1335
23,43,722.45776,294.1335
23,44,275.02127,294.1335
23,45,366.77344,294.1335
23,46,653.8722,294.1335
23,47,405.4861,294.1335
23,48,488.96747,294.1335
23,49,465.34128,294.1335
23,50,288.96042,294.1335
23,51,334.5265,294.1335
23,52,433.408,294.1335
23,53,591.8696,294.1335
23,54,529.5835,294.1335
23,55,673.707,294.1335
23,56,739.3312,294.1335
23,57,755.9639,294.1335
23,58,589.8876,294.1335
23,59,829.80817,294.1335
23,60,953.9396,294.1335
23,61,199.653,294.1335
23,62,358.7311,294.1335
23,63,448.44843,294.1335
23,64,830.30817,294.1335
23,65,736.2037,294.1335
23,66,728.40454,294.1335
23,67,1040.4404,294.1335
23,68,628.08435,294.1335
23,69,1125.479,294.1335
23,70,757.865,294.1335
23,71,376.2196,294.1335
23,72,780.01227,294.1335
23,73,884.03644,294.1335
23,74,1162.8751,294.1335
23,75,1070.5896,294.1335
23,76,845.6257,294.1335
23,77,1014.9586,294.1335
23,78,976.8872,294.1335
23,79,369.3205,294.1335
23,80,1206.9427,294.1335
23,81,1193.006,294.1335
23,82,715.3894,294.1335
23,83,1101.1139,294.1335
23,84,772.18286,294.1335
23,85,1001.40094,294.1335
23,86,1077.769,294.1335
23,87,1102.266,294.1335
23,88,1645.9823,294.1335
23,89,1298.8368,294.1335
23,90,1234.6536,294.1335
23,91,1320.1245,294.1335
23,92,875.2936,294.1335
23,93,1370.1089,294.1335
23,94,1067.0383,294.1335
23,95,1181.3723,294.1335
23,96,1110.8721,294.1335
23,97,1238.8466,294.1335
23,98,1143.0565,294.1335
23,99,1619.7194,294.1335
24,0,274.6746,-0.99557316
24,1,-21.841805,-0.99557316
24,2,438.1984,-0.99557316
24,3,-21.841805,-0.99557316
24,4,-0.29221773,-0.99557316
24,5,640.06805,-0.99557316
24,6,-21.841805,-0.99557316
24,7,-21.841806,-0.99557316
24,8,-21.841805,-0.99557316
24,9,-4.5186515,-0.99557316
24,10,-19.475271,-0.99557316
24,11,244.5329,-0.99557316
24,12,-21.841805,-0.99557316
24,13,176.11029,-0.99557316
24,14,157.92128,-0.99557316
24,15,-21.841805,-0.99557316
24,16,811.3749,-0.99557316
24,17,-21.841805,-0.99557316
24,18,516.22345,-0.99557316
24,19,-21.841806,-0.99557316
24,20,-21.841806,-0.99557316
24,21,716.9978,-0.99557316
24,22,392.5083,-0.99557316
24,23,662.3733,-0.99557316
24,24,-0.16963807,-0.99557316
24,25,597.2932,-0.99557316
24,26,456.34543,-0.99557316
24,27,-0.20218968,-0.99557316
24,28,-21.841806,-0.99557316
24,29,171.39009,-0.99557316
24,30,458.53897,-0.99557316
24,31,402.02158,-0.99557316
24,32,118.71669,-0.99557316
24,33,297.08435,-0.99557316
24,34,-0.25415513,-0.99557316
24,35,288.76782,-0.99557316
24,36,435.49124,-0.99557316
24,37,-0.14952686,-0.99557316
24,38,-0.16510445,-0.99557316
24,39,166.92877,-0.99557316
24,40,285.10886,-0.99557316
24,41,699.1215,-0.99557316
24,42,179.50911,-0.99557316
24,43,410.64508,-0.99557316
24,44,333.0033,-0.99557316
24,45,664.1806,-0.99557316
24,46,240.70297,-0.99557316
24,47,73.24638,-0.99557316
24,48,538.0506,-0.99557316
24,49,462.2312,-0.99557316
24,50,484.42572,-0.99557316
24,51,448.5109,-0.99557316
24,52,522.3719,-0.99557316
24,53,254.16393,-0.99557316
24,54,280.88733,-0.99557316
24,55,-16.10914,-0.99557316
24,56,503.215,-0.99557316
24,57,400.6617,-0.99557316
24,58,673.0588,-0.99557316
24,59,-0.1509633,-0.99557316
24,60,-21.841805,-0.99557316
24,61,574.01416,-0.99557316
24,62,269.29755,-0.99557316
24,63,-0.20984967,-0.99557316
24,64,-21.841806,-0.99557316
24,65,-21.841806,-0.99557316
24,66,-21.841805,-0.99557316
24,67,222.7002,-0.99557316
24,68,-21.841806,-0.99557316
24,69,-21.841805,-0.99557316
24,70,-21.841805,-0.99557316
24,71,-21.841805,-0.99557316
24,72,-21.841805,-0.99557316
24,73,-21.841805,-0.99557316
24,74,-21.841806,-0.99557316
24,75,-21.841805,-0.99557316
24,76,-21.841806,-0.99557316
24,77,-21.841806,-0.99557316
24,78,-21.841805,-0.99557316
24,79,-21.841805,-0.99557316
24,80,-21.841805,-0.99557316
24,81,-21.841805,-0.99557316
24,82,-21.841805,-0.99557316
24,83,-21.841806,-0.99557316
24,84,-6.682984,-0.99557316
24,85,-21.841806,-0.99557316
24,86,-21.841806,-0.99557316
24,87,-21.841805,-0.99557316
24,88,174.80847,-0.99557316
24,89,-21.841805,-0.99557316
24,90,-21.841805,-0.99557316
24,91,-21.841805,-0.99557316
24,92,178.22652,-0.99557316
24,93,-0.153388,-0.99557316
24,94,-21.841806,-0.99557316
24,95,-3.6807046,-0.99557316
24,96,174.25255,-0.99557316
24,97,283.41058,-0.99557316
24,98,194.13432,-0.99557316
24,99,327.47733,-0.99557316
25,0,233.33263,-1.8262167
25,1,330.32422,-1.8262167
25,2,199.54158,-1.8262167
25,3,528.8911,-1.8262167
25,4,-21.261059,-1.8262167
25,5,102.98348,-1.8262167
25,6,-21.261059,-1.8262167
25,7,298.77747,-1.8262167
25,8,369.0993,-1.8262167
25,9,576.1805,-1.8262167
25,10,196.02634,-1.8262167
25,11,194.7545,-1.8262167
25,12,-0.15875761,-1.8262167
25,13,-0.1629819,-1.8262167
25,14,-21.261059,-1.8262167
25,15,-21.261057,-1.8262167
25,16,317.65305,-1.8262167
25,17,147.1302,-1.8262167
25,18,384.33316,-1.8262167
25,19,-0.14803202,-1.8262167
25,20,5.3460584,-1.8262167
25,21,192.63518,-1.8262167
25,22,-21.261059,-1.8262167
25,23,83.31806,-1.8262167
25,24,175.25647,-1.8262167
25,25,129.77654,-1.8262167
25,26,287.8139,-1.8262167
25,27,325.3252,-1.8262167
25,28,-21.261059,-1.8262167
25,29,464.2111,-1.8262167
25,30,162.66267,-1.8262167
25,31,366.79343,-1.8262167
25,32,564.33563,-1.8262167
25,33,166.0748,-1.8262167
25,34,268.18347,-1.8262167
25,35,-21.261057,-1.8262167
25,36,-21.261057,-1.8262167
25,37,230.24393,-1.8262167
25,38,-21.261057,-1.8262167
25,39,405.3244,-1.8262167
25,40,142.03423,-1.8262167
25,41,81.85421,-1.8262167
25,42,69.87276,-1.8262167
25,43,254.91574,-1.8262167
25,44,304.56754,-1.8262167
25,45,485.8637,-1.8262167
25,46,192.01524,-1.8262167
25,47,295.27368,-1.8262167
25,48,-21.261057,-1.8262167
25,49,607.5139,-1.8262167
25,50,-21.261055,-1.8262167
25,51,87.60141,-1.8262167
25,52,530.85913,-1.8262167
25,53,287.94345,-1.8262167
25,54,-21.261059,-1.8262167
25,55,670.23157,-1.8262167
25,56,-21.261057,-1.8262167
25,57,128.51768,-1.8262167
25,58,134.89581,-1.8262167
25,59,491.32614,-1.8262167
25,60,-21.261059,-1.8262167
25,61,169.89326,-1.8262167
25,62,216.75136,-1.8262167
25,63,75.10564,-1.8262167
25,64,-0.07761774,-1.8262167
25,65,-0.16644,-1.8262167
25,66,-0.1340998,-1.8262167
25,67,836.3201,-1.8262167
25,68,327.55597,-1.8262167
25,69,-21.261057,-1.8262167
25,70,394.0522,-1.8262167
25,71,110.22987,-1.8262167
25,72,-0.15172532,-1.8262167
25,73,583.7079,-1.8262167
25,74,-21.261057,-1.8262167
25,75,-21.261057,-1.8262167
25,76,-21.261059,-1.8262167
25,77,-21.261059,-1.8262167
25,78,142.784,-1.8262167
25,79,206.02538,-1.8262167
25,80,-1.2046921,-1.8262167
25,81,-21.261057,-1.8262167
25,82,-21.261057,-1.8262167
25,83,-21.261057,-1.8262167
25,84,516.54486,-1.8262167
25,85,230.87682,-1.8262167
25,86,-21.261057,-1.8262167
25,87,-0.14221552,-1.8262167
25,88,313.71414,-1.8262167
25,89,-0.14654203,-1.8262167
25,90,-21.261059,-1.8262167
25,91,-21.261057,-1.8262167
25,92,116.39791,-1.8262167
25,93,438.78183,-1.8262167
25,94,-21.261057,-1.8262167
25,95,234.12503,-1.8262167
25,96,7.3434258,-1.8262167
25,97,614.05035,-1.8262167
25,98,169.34872,-1.8262167
25,99,-21.261057,-1.8262167
26,0,-18.582922,-5.9832253
26,1,-18.582922,-5.9832253
26,2,41.188587,-5.9832253
26,3,-18.582924,-5.9832253
26,4,-18.582922,-5.9832253
26,5,96.48392,-5.9832253
26,6,-18.582924,-5.9832253
26,7,125.75644,-5.9832253
26,8,-18.582922,-5.9832253
26,9,-18.582922,-5.9832253
26,10,387.05313,-5.9832253
26,11,63.464268,-5.9832253
26,12,97.55012,-5.9832253
26,13,-18.582924,-5.9832253
26,14,466.9276,-5.9832253
26,15,-18.582924,-5.9832253
26,16,-18.582924,-5.9832253
26,17,-18.582924,-5.9832253
26,18,-18.582922,-5.9832253
26,19,-18.582922,-5.9832253
26,20,-18.582922,-5.9832253
26,21,-18.582924,-5.9832253
26,22,-18.582922,-5.9832253
26,23,-18.582924,-5.9832253
26,24,-18.582922,-5.9832253
26,25,-18.582924,-5.9832253
26,26,-18.582924,-5.9832253
26,27,-18.582924,-5.9832253
26,28,-18.582924,-5.9832253
26,29,-18.582922,-5.9832253
26,30,-18.582924,-5.9832253
26,31,-18.582922,-5.9832253
26,32,-18.582924,-5.9832253
26,33,-18.582922,-5.9832253
26,34,-18.582924,-5.9832253
26,35,-18.582924,-5.9832253
26,36,-18.582922,-5.9832253
26,37,-18.582922,-5.9832253
26,38,128.12302,-5.9832253
26,39,-18.582924,-5.9832253
26,40,-18.582924,-5.9832253
26,41,-18.582924,-5.9832253
26,42,-18.582924,-5.9832253
26,43,100.64099,-5.9832253
26,44,-18.582924,-5.9832253
26,45,195.29298,-5.9832253
26,46,-18.582924,-5.9832253
26,47,-18.582922,-5.9832253
26,48,-18.582924,-5.9832253
26,49,384.91635,-5.9832253
26,50,-18.582924,-5.9832253
26,51,-18.582922,-5.9832253
26,52,-18.582924,-5.9832253
26,53,-18.582924,-5.9832253
26,54,-18.582924,-5.9832253
26,55,-18.582922,-5.9832253
26,56,-18.582924,-5.9832253
26,57,-18.582924,-5.9832253
26,58,25.783562,-5.9832253
26,59,131.98788,-5.9832253
26,60,32.62847,-5.9832253
26,61,-18.582922,-5.9832253
26,62,-18.582922,-5.9832253
26,63,-18.582922,-5.9832253
26,64,-18.582922,-5.9832253
26,65,-18.582924,-5.9832253
26,66,-18.582922,-5.9832253
26,67,-18.582924,-5.9832253
26,68,-18.582924,-5.9832253
26,69,-18.582922,-5.9832253
26,70,-18.582924,-5.9832253
26,71,-18.582924,-5.9832253
26,72,-18.582922,-5.9832253
26,73,-18.582924,-5.9832253
26,74,-18.582924,-5.9832253
26,75,112.84477,-5.9832253
26,76,90.360054,-5.9832253
26,77,-18.582922,-5.9832253
26,78,166.6185,-5.9832253
26,79,-18.582924,-5.9832253
26,80,408.94876,-5.9832253
26,81,-18.582924,-5.9832253
26,82,-18.582922,-5.9832253
26,83,90.696396,-5.9832253
26,84,-18.582924,-5.9832253
26,85,-18.582924,-5.9832253
26,86,-18.582922,-5.9832253
26,87,43.07639,-5.9832253
26,88,-18.582922,-5.9832253
26,89,-18.582922,-5.9832253
26,90,-18.582922,-5.9832253
26,91,-18.582922,-5.9832253
26,92,233.3444,-5.9832253
26,93,-18.582922,-5.9832253
26,94,-18.582922,-5.9832253
26,95,-18.582924,-5.9832253
26,96,-18.582922,-5.9832253
26,97,364.10178,-5.9832253
26,98,246.43402,-5.9832253
26,99,-18.582922,-5.9832253
27,0,1474.9757,316.60632
27,1,1506.531,316.60632
27,2,1923.1406,316.60632
27,3,1713.4977,316.60632
27,4,1870.1577,316.60632
27,5,1810.4008,316.60632
27,6,1641.2635,316.60632
27,7,2398.1016,316.60632
27,8,1459.8224,316.60632
27,9,1787.7031,316.60632
27,10,1821.3331,316.60632
27,11,1535.1292,316.60632
27,12,1364.9841,316.60632
27,13,1709.1113,316.60632
27,14,1631.2723,316.60632
27,15,1554.5673,316.60632
27,16,1802.8569,316.60632
27,17,1522.2753,316.60632
27,18,1307.9645,316.60632
27,19,963.66986,316.60632
27,20,1044.196,316.60632
27,21,907.43665,316.60632
27,22,994.5043,316.60632
27,23,1227.4954,316.60632
27,24,793.9403,316.60632
27,25,656.5618,316.60632
27,26,1226.9264,316.60632
27,27,764.7976,316.60632
27,28,567.25446,316.60632
27,29,1166.6458,316.60632
27,30,1165.6232,316.60632
27,31,967.479,316.60632
27,32,400.81805,316.60632
27,33,278.35498,316.60632
27,34,295.8342,316.60632
27,35,394.98624,316.60632
27,36,554.6598,316.60632
27,37,447.78983,316.60632
27,38,795.42065,316.60632
27,39,748.30536,316.60632
27,40,185.36436,316.60632
27,41,389.45895,316.60632
27,42,420.1181181818182,316.60632
27,43,450.7772863636364,316.60632
27,44,481.4364545454546,316.60632
27,45,512.0956227272727,316.60632
27,46,542.7547909090908,316.60632
27,47,573.4139590909091,316.60632
27,48,604.0731272727272,316.60632
27,49,634.7322954545455,316.60632
27,50,665.3914636363636,316.60632
27,51,696.0506318181817,316.60632
27,52,726.7098,316.60632
27,53,706.7332,316.60632
27,54,882.2632,316.60632
27,55,1533.3846,316.60632
27,56,1212.2032,316.60632
27,57,1527.2264,316.60632
27,58,1169.4639,316.60632
27,59,626.4051,316.60632
27,60,671.42584,316.60632
27,61,769.9075,316.60632
27,62,974.3918,316.60632
27,63,361.78558,316.60632
