EmbryoID,Path,Line,Condition,Cyt,Mem_tot,Mem_ant,Mem_post,ASI,Dosage,Total
22,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/210701_nwg373_wt_tom4,15,60/00",nwg373,wt,323.16937,1235.8460295000002,1136.3581707843134,1322.5224909803924,0.07571100260818323,727.7997595211956,538.2065791330001
23,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/210701_nwg373_wt_tom4,15,60/01",nwg373,wt,293.90255999999994,873.3280204000001,649.0627839215686,1097.2980933333333,0.2566682037199231,607.1081752678439,445.86163554959995
24,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/210722_n2_tom4,15,60/00",n2,"tom4,15,60",-1.0484059000000003,174.10563548849993,227.86684160333337,124.7563788054902,-0.2924097360301434,12.3593541660119,29.245974674998987
25,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/210722_n2_tom4,15,60/01",n2,"tom4,15,60",-1.8114052999999999,175.57358339229998,207.3697608088235,138.98856054862745,-0.19742906707768929,22.78361030325481,28.738398210260193
26,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/210722_n2_tom4,15,60/02",n2,"tom4,15,60",-5.983225299999998,25.94268294,5.8867386862745095,46.84868688235294,0.7767444323128185,-30.140101210071556,-1.4691984684399984
27,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/210816_nwg373_wt_tom4,15,60/00",nwg373,wt,316.55542000000014,1036.6051739000002,687.6131819607845,1375.3129688235292,0.33336132105421457,671.0833269887911,496.92472025860013
28,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/210816_nwg373_wt_tom4,15,60/01",nwg373,wt,270.4148599999999,1471.4477412,1269.6682866666667,1672.336349019608,0.13686860226819858,685.4561736323737,526.4467669687999
29,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/210816_nwg373_wt_tom4,15,60/02",nwg373,wt,345.32623,1195.7648210000002,865.5170901960784,1515.1087529411766,0.2728659207904121,762.6308167541712,553.3893088540001
30,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/211117_od58_11161000xfp_tom4,15,60/00",od58,11161000xfp,495.9584400000001,2203.0653429999998,2231.5857901960785,2189.114658823529,-0.009607330752747166,1138.278840382105,879.2918096820001
31,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/211117_od58_11161000xfp_tom4,15,60/01",od58,11161000xfp,437.50832999999983,2519.380953,2419.5049999999997,2631.2586117647056,0.0419250687700905,1112.8775692829063,875.8806158219998
32,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/211117_od58_11161000xfp_tom4,15,60/02",od58,11161000xfp,455.32306000000005,2518.256722,2487.7540058823533,2562.3105392156863,0.014763481271878582,1141.97604368086,893.4997296280001
33,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/211117_od58_11161000xfp_tom4,15,60/03",od58,11161000xfp,344.9127999999999,1884.8228210000004,1844.9072509803923,1931.5387039215689,0.022939942468586334,861.0942355036597,672.871970854
34,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/211117_od58_11161000xfp_tom4,15,60/04",od58,11161000xfp,370.7242400000001,2086.684326,2208.097270588235,1951.3330705882356,-0.06173061668040224,927.0857852751956,733.8073127240001
35,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/211117_od58_11161900xfp_tom4,15,60/01",od58,11161900xfp,471.4813199999999,3161.6217299999994,3139.826776470589,3192.4776313725492,0.008314643692231146,1263.123680388813,1021.6035010199998
36,"/Users/blandt/Desktop/PaperData/Imaging/RING PH/211117_od58_11161900xfp_tom4,15,60/02",od58,11161900xfp,469.70861999999994,2921.003642,2916.1445019607845,2928.486688235294,0.002111713446558019,1220.9754137424304,977.9632537079999
