,Unnamed: 0,Path,EmbryoID,Line,Date,RNAi,Cyt,Mem_tot,Mem_ant,Mem_post,UniPol,Genotype
0,0,"/Imaging/par2_nebd/200129_lp637_wt_tom4,15,60/15,30_",1580292350,lp637,200129,wt,1.0755367396852572e-08,2.3696401669347245e-06,-4.316376716728374e-08,5.524253922875029e-06,Pol,WT
1,1,"/Imaging/par2_nebd/200129_lp637_wt_tom4,15,60/15,30_1",1580292382,lp637,200129,wt,1.0010853023695974e-08,2.2611762897270104e-06,-5.1747480186785926e-08,5.474902420110125e-06,Pol,WT
2,2,"/Imaging/par2_nebd/200129_lp637_wt_tom4,15,60/15,30_2",1580292449,lp637,200129,wt,9.864817558933966e-09,2.210199917900565e-06,-5.480251996632809e-08,5.365391976619771e-06,Pol,WT
3,3,"/Imaging/par2_nebd/200129_lp637_wt_tom4,15,60/15,60_",1580292501,lp637,200129,wt,9.87775783851724e-09,2.2290222022117536e-06,-5.690400175288439e-08,5.292069631419139e-06,Pol,WT
4,4,"/Imaging/par2_nebd/200129_lp637_wt_tom4,15,60/15,60_1",1580292520,lp637,200129,wt,9.81163373163325e-09,2.2155484358583504e-06,-5.723060018811557e-08,5.212440907848837e-06,Pol,WT
5,5,"/Imaging/par2_nebd/200129_lp637_wt_tom4,15,60/15,60_2",1580292634,lp637,200129,wt,8.981660394247743e-09,1.8205059664013998e-06,7.83184304435615e-08,4.116263011621357e-06,Pol,WT
6,6,"/Imaging/par2_nebd/200129_lp637_wt_tom4,15,60/15,60_3",1580292710,lp637,200129,wt,1.0429723806288394e-08,1.9529464365077627e-06,-4.3564373713292204e-08,4.734466186010908e-06,Pol,WT
7,7,"/Imaging/par2_nebd/200129_lp637_wt_tom4,15,60/15,60_4",1580292794,lp637,200129,wt,1.1522821612859402e-08,2.200471086761519e-06,-6.035332088651239e-08,4.976181682341602e-06,Pol,WT
8,8,"/Imaging/par2_nebd/200129_lp637_wt_tom4,15,60/15,60_5",1580292871,lp637,200129,wt,1.058699094652276e-08,2.3605899503885608e-06,-7.733697849170401e-08,5.515933107608054e-06,Pol,WT
17,17,"/Imaging/par2_nebd/200131_lp637_2001301800par2_tom4,15,60/00",1580465014,lp637,200131,2001301800par2,3.2029078763775512e-09,1.5265958564313792e-07,6.397053874187947e-08,3.5227306475734197e-07,Pol,WT
18,18,"/Imaging/par2_nebd/200131_lp637_2001301800par2_tom4,15,60/01",1580465112,lp637,200131,2001301800par2,2.545093432818479e-09,7.873931660640013e-08,4.757244299417239e-08,1.3982343899178063e-07,Pol,WT
19,19,"/Imaging/par2_nebd/200131_lp637_2001301800par2_tom4,15,60/02",1580465526,lp637,200131,2001301800par2,2.8295325973137333e-09,1.051321994376224e-07,3.781356140541687e-08,2.405063917553851e-07,Pol,WT
20,20,"/Imaging/par2_nebd/200131_lp637_2001301800par2_tom4,15,60/03",1580465615,lp637,200131,2001301800par2,3.475053775268693e-09,1.272851953958337e-07,3.5295485378407395e-08,3.339071774440114e-07,Pol,WT
21,21,"/Imaging/par2_nebd/200131_lp637_2001301800par2_tom4,15,60/04",1580465704,lp637,200131,2001301800par2,3.4347790441164944e-09,1.8206927618140532e-07,2.8035624812057378e-08,5.403725514752976e-07,Pol,WT
24,24,"/Imaging/par2_nebd/200131_nwg201_2001301800par2_tom4,15,60/06",1580466806,nwg201,200131,2001301800par2,2.5661227968806687e-09,1.877069859724722e-07,1.365638011522058e-07,2.3402883251674458e-07,Uni,WT
25,25,"/Imaging/par2_nebd/200131_nwg201_2001301800par2_tom4,15,60/07",1580466933,nwg201,200131,2001301800par2,6.470246931829916e-10,9.409137493553191e-08,6.144262152515486e-08,1.0337283148809938e-07,Uni,WT
26,26,"/Imaging/par2_nebd/200131_nwg201_2001301800par2_tom4,15,60/08",1580467263,nwg201,200131,2001301800par2,2.2661529285233516e-09,8.740473911952628e-08,8.697516783182376e-08,1.4885298939979124e-07,Uni,WT
27,27,"/Imaging/par2_nebd/200131_nwg201_2001301800par2_tom4,15,60/09",1580467394,nwg201,200131,2001301800par2,1.555890203274883e-09,5.267607903277508e-08,2.8727971135830228e-08,6.116064193208882e-08,Uni,WT
28,28,"/Imaging/par2_nebd/200131_nwg201_2001301800par2_tom4,15,60/10",1580467481,nwg201,200131,2001301800par2,1.8521053154167049e-09,9.65272476445545e-08,8.52736512764747e-08,1.3603284753821142e-07,Uni,WT
29,29,"/Imaging/par2_nebd/200131_nwg201_2001301800par2_tom4,15,60/11",1580467559,nwg201,200131,2001301800par2,1.7280734010079817e-09,6.914088080547194e-08,6.135816264576237e-08,7.824873284190307e-08,Uni,WT
38,38,"/Imaging/par2_nebd/200131_nwg201_wt_tom4,15,60/18",1580469608,nwg201,200131,wt,7.251991393836378e-09,2.096743828162578e-06,2.051196118632677e-06,2.396646518865445e-06,Uni,WT
39,39,"/Imaging/par2_nebd/200131_nwg201_wt_tom4,15,60/19",1580469705,nwg201,200131,wt,7.323758969348106e-09,1.9421130716663143e-06,1.7113099859342832e-06,2.375835895385272e-06,Uni,WT
40,40,"/Imaging/par2_nebd/200131_nwg201_wt_tom4,15,60/20",1580469806,nwg201,200131,wt,7.944810624462171e-09,2.3763145994279165e-06,1.9870849943975257e-06,2.6636922625739695e-06,Uni,WT
41,41,"/Imaging/par2_nebd/200131_nwg201_wt_tom4,15,60/21",1580469929,nwg201,200131,wt,8.293291992746523e-09,2.0330486820215e-06,2.126080963251245e-06,2.3645703830353878e-06,Uni,WT
42,42,"/Imaging/par2_nebd/200131_nwg201_wt_tom4,15,60/22",1580470040,nwg201,200131,wt,8.725638191985345e-09,2.323313991381654e-06,2.4224927095287974e-06,2.429423232650542e-06,Uni,WT
46,46,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/30",1580477460,lp637,200131,2001310930par2,1.1084164292429365e-08,1.90502480791243e-06,-5.4939984562994255e-08,5.210853635986389e-06,Pol,WT
47,47,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/32",1580477805,lp637,200131,2001310930par2,1.0809400451147024e-08,1.8486887142635178e-06,-4.196337542024389e-08,4.395399658376474e-06,Pol,WT
48,48,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/33",1580477895,lp637,200131,2001310930par2,1.0781189874757262e-08,2.4091513859194876e-06,-5.356623025502053e-08,6.333951009047216e-06,Pol,WT
49,49,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/34",1580478174,lp637,200131,2001310930par2,1.098859354968e-08,1.8991820961452634e-06,-5.26997724482156e-08,4.7186883953630686e-06,Pol,WT
50,50,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/34",1580478374,nwg201,200131,2001310930par2,7.799997685677877e-09,2.1310793660927833e-06,1.870452772337882e-06,2.315486678253931e-06,Uni,WT
51,51,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/35",1580478458,nwg201,200131,2001310930par2,6.766337310232684e-09,2.009872170663072e-06,2.020100045583746e-06,2.403757670554711e-06,Uni,WT
52,52,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/36",1580478555,nwg201,200131,2001310930par2,7.3129519073726156e-09,1.6710158548933492e-06,1.6904061509169411e-06,1.9939076254517025e-06,Uni,WT
53,53,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/37",1580478641,nwg201,200131,2001310930par2,6.710177805079397e-09,1.7415597932790238e-06,1.7307359104817835e-06,2.121040894214026e-06,Uni,WT
54,54,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/38",1580478817,nwg201,200131,2001310930par2,7.3249414587278405e-09,1.9743130286946116e-06,1.8857036597801917e-06,2.3548480712883993e-06,Uni,WT
55,55,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/39",1580478938,nwg201,200131,2001310930par2,7.345711994642533e-09,1.930561286245789e-06,1.7409688455596663e-06,2.1931815286895296e-06,Uni,WT
65,65,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/46",1580483608,lp637,200131,2001310930par2,7.939660564612333e-09,1.0433003902044348e-06,-2.8266915294916507e-08,3.226414550423709e-06,Pol,WT
66,66,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/47",1580483779,lp637,200131,2001310930par2,8.035419648540922e-09,1.1049930305457373e-06,-7.706621716052916e-09,2.7902430730559036e-06,Pol,WT
67,67,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/48",1580483848,lp637,200131,2001310930par2,9.273165172442595e-09,1.611739406669323e-06,7.358404913909066e-08,4.247331752319861e-06,Pol,WT
68,68,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/48",1580484345,nwg201,200131,2001310930par2,7.3148759196585765e-09,1.3024228799166138e-06,1.0785565361771195e-06,1.4575310981258017e-06,Uni,WT
69,69,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/50",1580484742,nwg201,200131,2001310930par2,7.136747456294377e-09,1.4203003471115884e-06,1.412055003877723e-06,1.5916104518660931e-06,Uni,WT
76,76,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/55",1580486326,nwg201,200131,2001310930par2,6.284043481380463e-09,1.5393246916179702e-06,1.2286004017844548e-06,1.6842074428696362e-06,Uni,WT
77,77,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/56",1580486636,nwg201,200131,2001310930par2,6.404119441571453e-09,1.3174265140383544e-06,1.3523158847216178e-06,1.4709743156527565e-06,Uni,WT
78,78,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/57",1580486733,nwg201,200131,2001310930par2,6.313854957793615e-09,1.0237099616282541e-06,8.748215842509311e-07,1.2917276792952752e-06,Uni,WT
79,79,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/58",1580491158,lp637,200131,2001310930par2,9.158103937122359e-09,1.1615621380793123e-06,-9.787158562430205e-09,2.813792286497967e-06,Pol,WT
80,80,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/59",1580491224,lp637,200131,2001310930par2,8.476796638154775e-09,9.949360063298856e-07,-2.8620072216859662e-08,2.546517507977065e-06,Pol,WT
81,81,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/60",1580491306,lp637,200131,2001310930par2,8.286308707825864e-09,1.0402226617004536e-06,-2.7930315040233083e-08,2.5358898693900533e-06,Pol,WT
82,82,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/61",1580491323,lp637,200131,2001310930par2,6.9238497451166364e-09,7.375619346398146e-07,1.3113900425002187e-07,1.6064856683117296e-06,Pol,WT
83,83,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/62",1580491386,lp637,200131,2001310930par2,5.5543826860739214e-09,5.644408139523391e-07,2.1372721510820787e-08,1.5329968221170956e-06,Pol,WT
84,84,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/64",1580491849,lp637,200131,2001310930par2,8.796102040531915e-09,1.194551167096584e-06,-2.688402780823663e-08,3.0684173897758343e-06,Pol,WT
85,85,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/64",1580491992,nwg201,200131,2001310930par2,3.6425443453812537e-09,2.8538327934059683e-07,1.9289522148113283e-07,3.8760328943788715e-07,Uni,WT
86,86,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/65",1580492056,nwg201,200131,2001310930par2,7.115420355278208e-09,1.6332874406606072e-06,1.3380362625488346e-06,2.04140698910853e-06,Uni,WT
87,87,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/66",1580492432,nwg201,200131,2001310930par2,5.597468268352089e-09,9.447802175276464e-07,8.994431471810464e-07,1.0625911767241634e-06,Uni,WT
88,88,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/67",1580492524,nwg201,200131,2001310930par2,3.6079341161681306e-09,1.374379807738227e-07,1.1631315105211194e-07,2.104897440013837e-07,Uni,WT
89,89,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/68",1580492689,nwg201,200131,2001310930par2,5.854217332231305e-09,9.672930395953762e-07,7.797769046168962e-07,1.3261091232522581e-06,Uni,WT
95,95,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/73",1580497904,lp637,200131,2001310930par2,8.509909724161794e-09,1.0044207023725556e-06,-2.782142576850977e-08,2.6085532163107374e-06,Pol,WT
96,96,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/74",1580498051,lp637,200131,2001310930par2,6.8778527691009576e-09,7.960331646834213e-07,-6.435455013105759e-09,2.0359621977274e-06,Pol,WT
97,97,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/75",1580498161,lp637,200131,2001310930par2,7.086353221250008e-09,7.132768053719232e-07,1.69839572008039e-08,1.8257345170362535e-06,Pol,WT
98,98,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/76",1580498233,lp637,200131,2001310930par2,7.062735011817116e-09,6.956554354174208e-07,-8.859276946194819e-09,1.8558210914756404e-06,Pol,WT
99,99,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/77",1580498355,lp637,200131,2001310930par2,6.989053574142864e-09,6.131619913831582e-07,8.092906335405379e-08,1.7602795436331232e-06,Pol,WT
100,100,"/Imaging/par2_nebd/200131_lp637_2001310930par2_tom4,15,60/78",1580498426,lp637,200131,2001310930par2,7.55080708038042e-09,7.978256808949485e-07,3.1987367722711455e-08,2.0789978067025645e-06,Pol,WT
101,101,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/78",1580498803,nwg201,200131,2001310930par2,4.247801844540639e-09,6.140259893971501e-07,4.771869275420317e-07,7.780768256233601e-07,Uni,WT
102,102,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/79",1580498907,nwg201,200131,2001310930par2,5.440133291459457e-09,6.85097946399187e-07,5.854121910014273e-07,8.200333074672353e-07,Uni,WT
103,103,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/80",1580499013,nwg201,200131,2001310930par2,4.9856726799636505e-09,1.9028186112262727e-07,1.7214843678561004e-07,3.047817957079107e-07,Uni,WT
104,104,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/81",1580499117,nwg201,200131,2001310930par2,4.3716472222365275e-09,5.017247630568553e-07,4.6773518305359006e-07,6.054472120948088e-07,Uni,WT
105,105,"/Imaging/par2_nebd/200131_nwg201_2001310930par2_tom4,15,60/82",1580499371,nwg201,200131,2001310930par2,5.49478228907746e-09,6.666079105190698e-07,5.225092006143373e-07,8.688761516814745e-07,Uni,WT
113,113,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/00",1619612647,nwg338,210428,wt,1.7717145897648588e-08,8.159843440816878e-07,-4.296619603152269e-08,2.346992164192823e-06,Pol,L109R
114,114,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/01",1619613124,nwg338,210428,wt,1.6525293592945293e-08,8.420728259406671e-07,-3.999109758120984e-08,2.1903651036220466e-06,Pol,L109R
115,115,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/02",1619613192,nwg338,210428,wt,1.9355784643858806e-08,8.87077374626642e-07,-3.438624521774789e-08,2.3328872598881943e-06,Pol,L109R
116,116,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/03",1619613298,nwg338,210428,wt,1.875902054242834e-08,8.812136446834921e-07,-4.434459488521198e-08,2.4601128236066314e-06,Pol,L109R
117,117,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/04",1619613498,nwg338,210428,wt,1.635186971179145e-08,8.898886649750582e-07,-4.2976964148813574e-08,2.562033949020732e-06,Pol,L109R
118,118,"/Imaging/par2_nebd/210428_nwg338_tom4,15,60/05",1619614190,nwg338,210428,wt,1.9584486097218906e-08,6.598365477711779e-07,1.7861038760390433e-08,1.958974929236266e-06,Pol,L109R
124,124,"/Imaging/par2_nebd/210428_lp637_tom4,15,60/13",1619616508,lp637,210428,wt,7.397442662605344e-09,1.3071301369677135e-06,-4.456359281872209e-08,3.25565522045509e-06,Pol,WT
125,125,"/Imaging/par2_nebd/210428_lp637_tom4,15,60/16",1619616861,lp637,210428,wt,9.302892064493824e-09,1.692819944028835e-06,-5.6142106368079333e-08,3.979717076627721e-06,Pol,WT
141,141,"/Imaging/par2_nebd/210722_lp637_tom4,15,60/00",1626965652,lp637,210722,wt,1.1942815111882465e-08,2.0766661572808294e-06,-7.713402428940533e-08,5.075001637682423e-06,Pol,WT
142,142,"/Imaging/par2_nebd/210722_lp637_tom4,15,60/01",1626965890,lp637,210722,wt,1.059967127016705e-08,2.060620976823301e-06,-7.707671763387348e-08,5.17220319970562e-06,Pol,WT
143,143,"/Imaging/par2_nebd/210722_lp637_tom4,15,60/02",1626966127,lp637,210722,wt,1.0593577812733855e-08,2.1226405953213865e-06,-7.090751300638567e-08,5.3471291852637105e-06,Pol,WT
156,156,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/00",1636207243,lp637,211106,wt,9.614785057287463e-09,1.5318537636704685e-06,-5.65233704905338e-08,4.032072164853867e-06,Pol,WT
157,157,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/01",1636207369,lp637,211106,wt,1.017748252500412e-08,1.7929946281361068e-06,-6.641927033372393e-08,4.3662324908036485e-06,Pol,WT
158,158,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/02",1636207547,lp637,211106,wt,8.700968316985834e-09,1.6725968950709697e-06,1.7459816265860272e-08,4.194896750907264e-06,Pol,WT
159,159,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/03",1636207830,lp637,211106,wt,8.345238068884376e-09,1.399365359498106e-06,-4.094301370805494e-08,3.657395471291769e-06,Pol,WT
160,160,"/Imaging/par2_nebd/211106_nwg325_tom4,15,60/04",1636207917,lp637,211106,wt,7.63305240275187e-09,1.2012237192807529e-06,-3.721837121006158e-08,2.9994123947281115e-06,Pol,WT
166,166,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/00",1636209729,nwg338,211106,wt,1.8188264440603062e-08,7.700223540591315e-07,-3.3805804075786e-08,2.145763859580338e-06,Pol,L109R
167,167,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/01",1636209807,nwg338,211106,wt,1.714148051945709e-08,8.607148461250074e-07,-4.359697375044295e-08,2.478366931004211e-06,Pol,L109R
168,168,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/02",1636209863,nwg338,211106,wt,1.5813584982614052e-08,8.516149432739785e-07,-5.494645230790817e-09,2.2652435150569667e-06,Pol,L109R
169,169,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/03",1636210034,nwg338,211106,wt,1.8860962179318014e-08,7.766013455904547e-07,7.924718610671372e-09,2.1635322849249273e-06,Pol,L109R
170,170,"/Imaging/par2_nebd/211106_nwg338_tom4,15,60/04",1636210136,nwg338,211106,wt,1.7426626809218052e-08,5.424240450702932e-07,4.6882816650464954e-08,1.6245656257502696e-06,Pol,L109R
191,191,"/Imaging/par2_nebd/211112_nwg325_tom4,15,60/00",1636724878,lp637,211112,wt,9.598044684270701e-09,1.4858759572340828e-06,-5.373666755630359e-08,3.641939927219224e-06,Pol,WT
192,192,"/Imaging/par2_nebd/211112_nwg325_tom4,15,60/01",1636725257,lp637,211112,wt,9.497724247651284e-09,1.8489558735127022e-06,-5.978808388906177e-08,4.958555797460824e-06,Pol,WT
193,193,"/Imaging/par2_nebd/211112_nwg325_tom4,15,60/02",1636725467,lp637,211112,wt,9.612674395509523e-09,1.68631789079001e-06,-3.677651619577106e-08,4.343140123831804e-06,Pol,WT
194,194,"/Imaging/par2_nebd/211112_nwg338_tom4,15,60/00",1636725912,nwg338,211112,wt,1.6608944707411966e-08,8.178178484265509e-07,-3.988417561332294e-08,2.1195367858512085e-06,Pol,L109R
195,195,"/Imaging/par2_nebd/211112_nwg338_tom4,15,60/01",1636726002,nwg338,211112,wt,1.52585576248369e-08,6.379792148037722e-07,-2.669082127329295e-08,1.8494641031084458e-06,Pol,L109R
196,196,"/Imaging/par2_nebd/211112_nwg338_tom4,15,60/02",1636726192,nwg338,211112,wt,1.6035692803014104e-08,7.878136735069653e-07,-3.5667812509510116e-08,2.1122669792364084e-06,Pol,L109R
197,197,"/Imaging/par2_nebd/211112_nwg338_tom4,15,60/03",1636726440,nwg338,211112,wt,1.6839861143263052e-08,7.059101628927858e-07,-3.218808495959677e-08,1.9829621042685286e-06,Pol,L109R
222,222,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/00",1636804632,nwg201,211113,11121830par2rnai,1.1782940517717772e-09,6.793925507102274e-08,4.274590536289918e-08,8.541879905496493e-08,Uni,WT
223,223,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/01",1636804741,nwg201,211113,11121830par2rnai,3.370053906189198e-09,3.0463444778305955e-07,2.3080827831244445e-07,4.5086145701084826e-07,Uni,WT
224,224,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/02",1636805193,nwg201,211113,11121830par2rnai,1.3873854102732479e-09,5.459739194912831e-08,2.474114039810529e-08,8.388263530881331e-08,Uni,WT
225,225,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/03",1636805282,nwg201,211113,11121830par2rnai,1.4691082832358628e-09,5.229328687922173e-08,2.135548175307773e-08,7.985388662420942e-08,Uni,WT
226,226,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/04",1636806918,nwg201,211113,11121830par2rnai,1.7816649813227535e-09,7.287695683923728e-08,4.4589293680482024e-08,1.0109009118915654e-07,Uni,WT
227,227,"/Imaging/par2_nebd/211113_nwg201_11121830par2rnai_tom4,15,60/05",1636807401,nwg201,211113,11121830par2rnai,2.062360160011262e-09,9.157474274600133e-08,4.3462715787701726e-08,1.3930550768339497e-07,Uni,WT
228,228,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/00",1636809615,nwg201,211113,wt,1.1149492178519748e-08,2.1457509136396835e-06,2.0165984029778744e-06,2.4920610268548224e-06,Uni,WT
229,229,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/01",1636809765,nwg201,211113,wt,1.0897206349471528e-08,2.115758226419602e-06,1.8441276908813824e-06,2.7039075338849607e-06,Uni,WT
230,230,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/02",1636809832,nwg201,211113,wt,9.355557107708053e-09,1.935751146809235e-06,1.5254520678765867e-06,2.7110970337054996e-06,Uni,WT
231,231,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/03",1636810267,nwg201,211113,wt,9.377904860024802e-09,1.890132950881192e-06,1.6018083057551646e-06,2.449949904120487e-06,Uni,WT
232,232,"/Imaging/par2_nebd/211113_nwg201_wt_tom4,15,60/04",1636810424,nwg201,211113,wt,9.171039705539668e-09,2.020860386311467e-06,1.9309923995278716e-06,2.2829629325146456e-06,Uni,WT
233,233,"/Imaging/par2_nebd/211113_nwg369_wt_tom4,15,60/00",1636811186,nwg369,211113,wt,1.566272595363924e-08,1.4830736277583662e-06,1.0341155892422848e-06,1.7611777355741594e-06,Uni,L109R
234,234,"/Imaging/par2_nebd/211113_nwg369_wt_tom4,15,60/01",1636811521,nwg369,211113,wt,1.4957743491768408e-08,1.5055471546646024e-06,1.0920497221112798e-06,1.8757276333834601e-06,Uni,L109R
235,235,"/Imaging/par2_nebd/211113_nwg369_wt_tom4,15,60/02",1636812328,nwg369,211113,wt,1.926875522997678e-08,1.945111958530932e-06,1.2852298515939208e-06,1.9724732591826515e-06,Uni,L109R
236,236,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/00",1637136572,nwg201,211117,11161900par2,3.5332072157804633e-09,4.273613704772418e-07,2.6418594396986356e-07,6.27702552350548e-07,Uni,WT
237,237,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/01",1637136903,nwg201,211117,11161900par2,2.4207095346849936e-09,1.4381459576610078e-07,8.504058342218589e-08,2.06079377274823e-07,Uni,WT
238,238,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/02",1637137048,nwg201,211117,11161900par2,2.550835414033079e-09,2.4134694638627594e-07,1.7926263438664953e-07,2.6941718893390883e-07,Uni,WT
239,239,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/03",1637137150,nwg201,211117,11161900par2,2.828502980070787e-09,2.410858582433828e-07,1.7079781189714206e-07,3.2880279414318415e-07,Uni,WT
240,240,"/Imaging/par2_nebd/211117_nwg201_11161900par2_tom4,15,60/04",1637137232,nwg201,211117,11161900par2,2.366047905802277e-09,1.262085496925282e-07,7.591141291782928e-08,1.668960142616551e-07,Uni,WT
241,241,"/Imaging/par2_nebd/211117_nwg369_11161900par2_tom4,15,60/00",1637137572,nwg369,211117,11161900par2,6.478632061575571e-09,4.3937806259141944e-07,3.8417418845188935e-07,4.363064006357752e-07,Uni,L109R
242,242,"/Imaging/par2_nebd/211117_nwg201_wt_tom4,15,60/00",1637146971,nwg201,211117,wt,1.2430737748073029e-08,1.99837138795244e-06,1.7009198582271778e-06,2.474349214081053e-06,Uni,WT
243,243,"/Imaging/par2_nebd/211117_nwg201_wt_tom4,15,60/01",1637147275,nwg201,211117,wt,8.647738250233942e-09,2.1919004471604405e-06,1.7507544524171463e-06,2.6395422422075244e-06,Uni,WT
244,244,"/Imaging/par2_nebd/211117_nwg369_wt_tom4,15,60/00",1637147895,nwg369,211117,wt,1.3725030737401362e-08,1.2712234316752921e-06,1.1736853354836572e-06,1.2998498105331446e-06,Uni,L109R
245,245,"/Imaging/par2_nebd/211117_nwg369_wt_tom4,15,60/01",1637148255,nwg369,211117,wt,1.2445305994675516e-08,1.3266964894679074e-06,1.1196196643322277e-06,1.2908460610364793e-06,Uni,L109R
246,246,"/Imaging/par2_nebd/211117_nwg369_wt_tom4,15,60/02",1637148797,nwg369,211117,wt,1.2491105607180037e-08,1.261670647858894e-06,1.0349690715217492e-06,1.3724399510433748e-06,Uni,L109R
247,247,"/Imaging/par2_nebd/211117_nwg369_wt_tom4,15,60/03",1637149063,nwg369,211117,wt,1.3534270445427051e-08,1.3928760657275737e-06,1.0626724657683154e-06,1.5701231079819675e-06,Uni,L109R
248,248,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/00",1637155323,nwg201,211117,11170730par2,7.830194866781415e-09,1.4269137583086342e-06,1.0710486063759284e-06,1.7645915647115476e-06,Uni,WT
249,249,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/01",1637155529,nwg201,211117,11170730par2,7.968674128544647e-09,1.5116047929800352e-06,1.4217842005108328e-06,1.8192648187018868e-06,Uni,WT
250,250,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/02",1637155904,nwg201,211117,11170730par2,8.026351641046646e-09,1.5376971833787683e-06,1.1722262007885885e-06,2.1239243493743782e-06,Uni,WT
251,251,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/03",1637156255,nwg201,211117,11170730par2,4.236787832826304e-09,5.896498035798771e-07,4.575152285610526e-07,7.780712641335216e-07,Uni,WT
252,252,"/Imaging/par2_nebd/211117_nwg201_11170730par2_tom4,15,60/04",1637156424,nwg201,211117,11170730par2,8.063118771488896e-09,1.4876968945109175e-06,1.2943047021687863e-06,1.805764911102521e-06,Uni,WT
